id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;sampled_finish_reasons;yes_no_probabilities
(101, 2);8;473;2;stop;1.0;True;True;4562;;[0.9495057580949017, 0.037985012595047205]
(101, 2);9;129;2;stop;1.0;True;True;2553;;[0.9600377223054318, 0.019616039804437588]
(101, 3);0;337;2;stop;0.1;False;True;1735;;[0.4212165159595297, 0.38653000250934627]
(101, 3);1;420;2;stop;0.9;True;False;3927;;[0.15630224051161434, 0.7937682501119444]
(101, 3);2;416;2;stop;0.9;True;False;3199;;[0.026270674096326448, 0.9705163963440383]
(101, 3);3;459;2;stop;0.9;True;False;4147;;[0.177153825768894, 0.7755565475440305]
(101, 3);4;473;2;stop;0.9;True;False;4980;;[0.09698471548410535, 0.8644154241729594]
(101, 3);5;376;2;stop;0.9;True;False;3457;;[0.02422206774903116, 0.9675470769069587]
(101, 3);6;233;2;stop;0.9;True;False;5310;;[0.0885505503400033, 0.8943289572626305]
(101, 3);7;120;2;stop;0.9;True;False;5338;;[0.019621587307127455, 0.9754320113255687]
(101, 3);8;660;2;stop;0.9;True;False;4863;;[0.02334755097667549, 0.9440689792089059]
(101, 3);9;479;2;stop;0.9;True;False;2818;;[0.0966794190161854, 0.8890474410695747]
(102, 0);0;304;0;stop;1.0;True;True;1507;;[0.9934756073647583, 0.0017326416952392835]
(102, 0);1;269;0;stop;1.0;True;True;2525;;[0.8647088469167888, 0.004363743988407361]
(102, 0);2;287;0;stop;1.0;True;True;3669;;[0.9692992001456379, 0.001515334136359471]
(102, 0);3;322;0;stop;1.0;True;True;2323;;[0.98903451504728, 0.007376445428836577]
(102, 0);4;229;0;stop;1.0;True;True;4532;;[0.4997981290763382, 0.006145786440881397]
(102, 0);5;329;0;stop;1.0;True;True;1942;;[0.9387766827020991, 0.0012262401428080182]
(102, 0);6;370;0;stop;1.0;True;True;2374;;[0.9906475147353307, 0.006571444858792328]
(102, 0);7;523;0;stop;1.0;True;True;2628;;[0.9670131540497949, 0.009629556483983594]
(102, 0);8;366;0;stop;1.0;True;True;3478;;[0.9888021674329383, 0.004169283892531608]
(102, 0);9;99;0;stop;1.0;True;True;2390;;[0.9886026667148248, 0.004723464764281175]
(102, 1);0;128;0;stop;0.5;True;False;5916;;[0.007933338259982629, 0.9914801290877953]
(102, 1);1;489;0;stop;0.5;False;True;1809;;[0.9655180342479484, 0.0075466392560390155]
(102, 1);2;115;0;stop;0.5;False;True;5422;;[0.9043876639279271, 0.08026896300258818]
(102, 1);3;325;0;stop;0.5;False;True;7324;;[0.568756476633031, 0.0013038577337751702]
(102, 1);4;186;0;stop;0.5;True;False;7285;;[0.06540878493057198, 0.8959136591674325]
(102, 1);5;434;0;stop;0.5;True;False;6968;;[0.15359288170656096, 0.7102062896119377]
(102, 1);6;215;0;stop;0.5;False;True;6865;;[0.3711139560995743, 0.29357530282000166]
(102, 1);7;216;0;stop;0.5;False;True;6086;;[0.7563974337327695, 0.01927184089339636]
(102, 1);8;231;0;stop;0.5;True;False;5483;;[0.04898924338799201, 0.924359120293967]
(102, 1);9;119;0;stop;0.5;True;False;4214;;[0.35880939129841627, 0.5869729893476514]
(102, 2);0;116;0;stop;0.7;False;True;2488;;[0.9438587639978148, 0.006510484931457767]
(102, 2);1;150;0;stop;0.7;False;True;2633;;[0.8480477030261103, 0.14283453649603686]
(102, 2);2;305;0;stop;0.7;False;True;4667;;[0.7594449546034475, 0.017142695915822913]
(102, 2);3;188;0;stop;0.3;True;False;2671;;[0.004467723545094107, 0.9953842812941737]
(102, 2);4;158;0;stop;0.3;True;False;4312;;[0.04394750455456714, 0.9396391667982252]
(102, 2);5;270;0;stop;0.7;False;True;3413;;[0.9715764985436001, 0.0020279896503765165]
(102, 2);6;70;0;stop;0.7;False;True;3166;;[0.8946523975542363, 0.0028923237946378803]
(102, 2);7;480;0;stop;0.3;True;False;4017;;[0.05860743010003831, 0.931211461491182]
(102, 2);8;244;0;stop;0.7;False;True;4399;;[0.6482466529087474, 0.13587987203318705]
(102, 2);9;444;0;stop;0.7;False;True;7193;;[0.7072746081036265, 0.0016214063894061288]
(102, 3);0;416;0;stop;0.7;False;True;7368;;[0.8050490642839158, 0.008873688864512872]
(102, 3);1;108;0;stop;0.7;False;True;6940;;[0.9761008755502738, 0.00844492616166703]
(102, 3);2;467;0;stop;0.7;False;True;5854;;[0.5111338108644283, 0.12525871238505445]
(102, 3);3;170;0;stop;0.3;True;False;3168;;[0.006386022231166154, 0.9932543403979763]
(102, 3);4;258;0;stop;0.7;False;True;5572;;[0.6717454427671143, 0.05680728925255786]
(102, 3);5;295;0;stop;0.7;False;True;6263;;[0.7386161755661694, 0.1454421527981634]
(102, 3);6;188;0;stop;0.7;False;True;7754;;[0.8640039163952068, 0.06572013825446921]
(102, 3);7;283;0;stop;0.3;True;False;7020;;[0.09030258644406484, 0.8304070839964794]
(102, 3);8;275;0;stop;0.7;False;True;6310;;[0.5427124181977606, 0.10019581070588075]
(102, 3);9;172;0;stop;0.3;True;False;4118;;[0.0036487594919915765, 0.9960150412946462]
(103, 0);0;380;3;stop;0.7;True;False;3387;;[0.17868251217978393, 0.7291362291744409]
(103, 0);1;471;3;stop;0.7;True;False;3399;;[0.1473090137834883, 0.8025908399274634]
(103, 0);2;84;3;stop;0.7;True;False;3820;;[0.0756249861392573, 0.9213009231913324]
(103, 0);3;317;3;stop;0.3;False;True;6060;;[0.535156793406802, 0.30972499031969125]
(103, 0);4;300;3;stop;0.3;False;True;4350;;[0.9107138447684712, 0.05384468384515982]
(103, 0);5;176;3;stop;0.3;False;True;4610;;[0.980133864977245, 0.0034395658866842502]
(103, 0);6;96;3;stop;0.7;True;False;2217;;[0.08001329066490669, 0.9157035252364039]
(103, 0);7;96;3;stop;0.7;True;False;3350;;[0.1545461928899281, 0.8225160817743217]
(103, 0);8;129;3;stop;0.7;True;False;3712;;[0.10225928972011894, 0.8629218226603738]
(103, 0);9;301;3;stop;0.7;True;False;4611;;[0.25843239133636464, 0.4002679178502348]
(103, 1);0;189;3;stop;0.6;False;True;5393;;[0.8788054984306584, 0.07213675135411929]
(103, 1);1;192;3;stop;0.4;True;False;1617;;[0.3020673093753115, 0.6807191897571591]
(103, 1);2;256;3;stop;0.6;False;True;2818;;[0.8616495348765981, 0.09370003579097895]
(103, 1);3;226;3;stop;0.6;False;True;3987;;[0.7837189572159101, 0.0690176992894228]
(103, 1);4;240;3;stop;0.6;False;True;2500;;[0.9595642961360838, 0.02153338024963642]
(103, 1);5;248;3;stop;0.4;True;False;3811;;[0.17761582154179045, 0.8085543957163183]
(103, 1);6;1813;3;stop;0.4;True;False;4066;;[0.09919366727724512, 0.8841035591397325]
(103, 1);7;290;3;stop;0.6;False;True;4898;;[0.9433405803828273, 0.006766118634445986]
(103, 1);8;310;3;stop;0.4;True;False;6670;;[0.2355113795076077, 0.7513829808144196]
(103, 1);9;171;3;stop;0.6;False;True;7350;;[0.9563051071673798, 0.02588599445391817]
(103, 2);0;384;3;stop;0.8;False;True;2976;;[0.8805423294360532, 0.005875389532264914]
(103, 2);1;210;3;stop;0.8;False;True;3677;;[0.8016338109680773, 0.1414967642297892]
(103, 2);2;252;3;stop;0.8;False;True;2816;;[0.922376048623893, 0.04116457583831411]
(103, 2);3;143;3;stop;0.2;True;False;3118;;[0.08451492756381876, 0.9086209923428341]
(103, 2);4;133;3;stop;0.8;False;True;2857;;[0.9767546228662946, 0.016805988582809822]
(103, 2);5;417;3;stop;0.8;False;True;3591;;[0.8043169954228908, 0.1419703913148681]
(103, 2);6;532;3;stop;0.8;False;True;1971;;[0.9583964096316472, 0.0020822010290926065]
(103, 2);7;109;3;stop;0.2;True;False;1520;;[0.014047427310787359, 0.9848005620496544]
(103, 2);8;310;3;stop;0.8;False;True;1083;;[0.9779010162892933, 0.016055208363486777]
(103, 2);9;195;3;stop;0.8;False;True;2162;;[0.9362071502302607, 0.024949077146444135]
(104, 0);0;372;3;stop;1.0;True;False;1901;;[0.0636361493816278, 0.9351263540000374]
(104, 0);1;513;3;stop;1.0;True;False;2569;;[0.009927891026807703, 0.9892136595645495]
(104, 0);2;586;3;stop;1.0;True;False;3270;;[0.05024284325010281, 0.9480129215972817]
(104, 0);3;584;3;stop;1.0;True;False;2046;;[0.031586734415135855, 0.9674002378408368]
(104, 0);4;564;3;stop;1.0;True;False;1254;;[0.0674125571080277, 0.9306016526037755]
(104, 0);5;459;3;stop;1.0;True;False;875;;[0.01824651239856112, 0.9807806420314231]
(104, 0);6;663;3;stop;1.0;True;False;2099;;[0.0395257463591514, 0.95762114247367]
(104, 0);7;597;3;stop;1.0;True;False;1702;;[0.06906932178482554, 0.9241373300197865]
(104, 0);8;545;3;stop;1.0;True;False;2496;;[0.05177755618097822, 0.9469126194227492]
(104, 0);9;524;3;stop;1.0;True;False;1053;;[0.01768776593258259, 0.980927098445612]
(104, 2);0;348;3;stop;1.0;True;False;3216;;[0.030999898965043165, 0.9643785213154075]
(104, 2);1;683;3;stop;1.0;True;False;4927;;[0.10263580682021446, 0.7350488251676166]
(104, 2);2;583;3;stop;1.0;True;False;3503;;[0.016649270300485252, 0.9828844278752112]
(104, 2);3;271;3;stop;1.0;True;False;3378;;[0.045134137134214415, 0.9500493525316397]
(104, 2);4;553;3;stop;1.0;True;False;9034;;[0.009856485950242948, 0.9898018154448106]
(104, 2);5;101;3;stop;1.0;True;False;2494;;[0.03895075307715815, 0.9585513698178663]
(104, 2);6;264;3;stop;1.0;True;False;3457;;[0.0822741114576887, 0.8984592917079899]
(104, 2);7;327;3;stop;1.0;True;False;3968;;[0.05668799799718157, 0.6746033735198121]
(104, 2);8;540;3;stop;1.0;True;False;2183;;[0.01993636615141638, 0.9757149720391103]
(104, 2);9;596;3;stop;1.0;True;False;2570;;[0.01494007361603014, 0.9839225709112384]
(106, 0);0;0;0;length;1.0;True;True;10240;;[0.7410855375884909, 0.2190644664774932]
(106, 0);1;285;0;stop;1.0;True;True;7116;;[0.5986431524374678, 0.24568264009631402]
(106, 0);2;0;0;length;1.0;True;True;10240;;[0.5614930133654472, 0.07481169418165161]
(106, 0);3;120;0;stop;1.0;True;True;2093;;[0.9682139969441899, 0.004212064465584017]
(106, 0);4;445;0;stop;1.0;True;True;5594;;[0.9559692282076666, 0.009154889780486645]
(106, 0);5;83;0;stop;1.0;True;True;7759;;[0.9531150888767717, 0.015678870765185645]
(106, 0);6;279;0;stop;1.0;True;True;6909;;[0.7862003164397754, 0.19570074379507887]
(106, 0);7;80;0;stop;1.0;True;True;3962;;[0.9005288323336743, 0.06944133076395706]
(106, 0);8;469;0;stop;1.0;True;True;1407;;[0.8852167719160722, 0.0030762871867901173]
(106, 0);9;58;0;stop;1.0;True;True;3510;;[0.8445747716666842, 0.03485976613937239]
(106, 1);0;158;0;stop;0.3;True;False;6892;;[0.1846346567165005, 0.28596775050042816]
(106, 1);1;606;0;stop;0.7;False;True;6034;;[0.8972193536074221, 0.005504415424938319]
(106, 1);2;170;0;stop;0.3;True;False;9977;;[0.017354547230954056, 0.9699961290140191]
(106, 1);3;31;0;stop;0.3;True;False;8595;;[0.014579943813668632, 0.982975877005815]
(106, 1);4;161;0;stop;0.7;False;True;7203;;[0.7330238100889523, 0.1244296660346896]
(106, 1);5;430;0;stop;0.7;False;True;6775;;[0.3525599537021586, 0.3015605089948626]
(106, 1);6;222;0;stop;0.7;False;True;7741;;[0.8307567610631429, 0.046868094214567425]
(106, 1);7;211;0;stop;0.7;False;True;4778;;[0.8635958216562158, 0.04301690792221308]
(106, 1);8;61;0;stop;0.7;False;True;7504;;[0.441481428784779, 0.19705745387460621]
(106, 1);9;175;0;stop;0.7;False;True;5420;;[0.5508748909237903, 0.409375457995596]
(106, 2);0;86;0;stop;0.3;True;False;5570;;[0.006635955648272966, 0.9925874896588166]
(106, 2);1;439;0;length;0.6;False;True;9800;;[0.9264601078107584, 0.03509060648090618]
(106, 2);2;494;0;stop;0.6;False;True;5462;;[0.5391915321788189, 0.10784509744759456]
(106, 2);3;578;0;stop;0.6;False;True;8716;;[0.9436310189341091, 0.03203799890443382]
(106, 2);4;30;0;stop;0.6;False;True;8589;;[0.9517400207320534, 0.013365369644879764]
(106, 2);5;739;0;stop;0.3;True;False;8894;;[0.06588259018461244, 0.9094811986400149]
(106, 2);6;318;0;stop;0.0;False;;9662;;
(106, 2);7;158;0;stop;0.6;False;True;7594;;[0.7163977020768674, 0.06942527320050372]
(106, 2);8;802;0;stop;0.6;False;True;6927;;[0.4503136621031692, 0.022332387914507312]
(106, 2);9;109;0;stop;0.3;True;False;2951;;[0.009122956015620897, 0.9905830575948787]
(106, 3);0;142;0;stop;0.7;False;True;5747;;[0.7188145902997778, 0.029209046783469136]
(106, 3);1;581;0;stop;0.3;True;False;7815;;[0.30556375737728697, 0.5197814606668671]
(106, 3);2;0;0;length;0.7;False;True;10240;;[0.8486384687382282, 0.05086525356731881]
(106, 3);3;557;0;stop;0.7;False;True;6081;;[0.8913840004003039, 0.03855748700575477]
(106, 3);4;289;0;stop;0.7;False;True;9109;;[0.9678947146374106, 0.021976356148242584]
(106, 3);5;93;0;stop;0.7;False;True;9400;;[0.8828911095297293, 0.09600995048489662]
(106, 3);6;531;0;stop;0.7;False;True;7744;;[0.8641937741377279, 0.054923302872036374]
(106, 3);7;33;0;stop;0.3;True;False;9572;;[0.2751648876787433, 0.6010153707758996]
(106, 3);8;552;0;stop;0.3;True;False;6153;;[0.45761682024413003, 0.5185477919569959]
(106, 3);9;463;0;stop;0.7;False;True;6492;;[0.7441280928707399, 0.1823564262720032]
(107, 0);0;0;3;length;0.5;False;True;10240;;[0.5359421833815695, 0.4239651627060909]
(107, 0);1;214;3;stop;0.5;True;False;6549;;[0.28725046006072597, 0.6890780523564841]
(107, 0);2;369;3;stop;0.5;False;True;6517;;[0.8221371262893022, 0.0021356740066766577]
(107, 0);3;421;3;stop;0.5;True;False;5047;;[0.006142739435549982, 0.9896013278017859]
(107, 0);4;362;3;stop;0.5;False;True;4109;;[0.8197467653720623, 0.1540258560496511]
(107, 0);5;43;3;stop;0.5;True;False;6995;;[0.004330014240205052, 0.9953264102680129]
(107, 0);6;447;3;stop;0.5;True;False;6108;;[0.003536729999569468, 0.9960799706357127]
(107, 0);7;0;3;length;0.5;False;True;10240;;[0.5359421833815695, 0.4239651627060909]
(107, 0);8;219;3;stop;0.5;False;True;5446;;[0.6055726648500138, 0.06596561016864645]
(107, 0);9;514;3;stop;0.5;True;False;7307;;[0.03659807038044954, 0.9587406809707156]
(107, 1);0;60;3;stop;0.3;True;False;7839;;[0.025469459498117256, 0.9707850528129847]
(107, 1);1;40;3;stop;0.3;False;True;9997;;[0.26129698629241166, 0.08384239359595803]
(107, 1);2;0;3;length;0.0;False;;10240;;
(107, 1);3;366;3;stop;0.3;False;True;6192;;[0.8481449368740644, 0.12123598469647262]
(107, 1);4;105;3;stop;0.3;True;False;9574;;[0.01969213403098209, 0.9789389338270948]
(107, 1);5;0;3;length;0.0;False;;10240;;
(107, 1);6;289;3;stop;0.3;False;True;7659;;[0.63405878176273, 0.05123980471576213]
(107, 1);7;0;3;length;0.0;False;;10240;;
(107, 1);8;260;3;stop;0.3;True;False;6664;;[0.006096343065712046, 0.9937039182167998]
(107, 1);9;0;3;length;0.0;False;;10240;;
(107, 2);0;311;3;stop;0.5;False;True;9571;;[0.5983811618180611, 0.014072575249869747]
(107, 2);1;351;3;stop;0.2;True;False;4889;;[0.021931969466402294, 0.9773260031055807]
(107, 2);2;128;3;stop;0.5;False;True;9376;;[0.3030048572650051, 0.14941349341031268]
(107, 2);3;343;3;stop;0.0;False;;7547;;
(107, 2);4;0;3;length;0.0;False;;10240;;
(107, 2);5;0;3;length;0.0;False;;10240;;
(107, 2);6;304;3;stop;0.5;False;True;8492;;[0.9280414000106638, 0.013551725482827024]
(107, 2);7;366;3;stop;0.2;True;False;8641;;[0.01808614678095561, 0.979785733151561]
(107, 2);8;23;3;stop;0.5;False;True;9301;;[0.5807946148078006, 0.3207452490690955]
(107, 2);9;409;3;stop;0.5;False;True;9457;;[0.30858413622325903, 0.007665134297005966]
(107, 3);0;0;3;length;1.0;True;True;10240;;[0.7501441051885981, 0.24353614913968502]
(107, 3);1;0;3;length;1.0;True;True;10240;;[0.7501441051885981, 0.24353614913968502]
(107, 3);2;0;3;length;1.0;True;True;10240;;[0.7501441051885981, 0.24353614913968502]
(107, 3);3;259;3;stop;1.0;True;True;8170;;[0.8339509986840117, 0.05394114180065377]
(107, 3);4;0;3;length;1.0;True;True;10240;;[0.7501441051885981, 0.24353614913968502]
(107, 3);5;320;3;stop;1.0;True;True;5710;;[0.8116722159797046, 0.011623196896445588]
(107, 3);6;0;3;length;1.0;True;True;10240;;[0.9031926840464287, 0.07413857685557157]
(107, 3);7;0;3;length;1.0;True;True;10240;;[0.5050626763620235, 0.4744624757140198]
(107, 3);8;0;3;length;1.0;True;True;10240;;[0.5050626763620235, 0.4744624757140198]
(107, 3);9;315;3;stop;1.0;True;True;9387;;[0.9236258205558062, 0.014726302503444446]
(108, 1);0;270;0;stop;1.0;True;False;2879;;[0.057952038991352824, 0.906522358846907]
(108, 1);1;372;0;stop;1.0;True;False;5036;;[0.04467044149478715, 0.9113591494268944]
(108, 1);2;50;0;stop;1.0;True;False;4899;;[0.041091454879569354, 0.9279591701327812]
(108, 1);3;63;0;stop;1.0;True;False;2252;;[0.22085023511667165, 0.7241400641481984]
(108, 1);4;404;0;stop;1.0;True;False;6067;;[0.04984501658617106, 0.9405065110262228]
(108, 1);5;304;0;stop;1.0;True;False;2876;;[0.06564025976834564, 0.878686012649958]
(108, 1);6;383;0;stop;1.0;True;False;9492;;[0.15077870841917024, 0.615271230106101]
(108, 1);7;279;0;stop;1.0;True;False;3601;;[0.35858635452701965, 0.43934918563622083]
(108, 1);8;355;0;stop;1.0;True;False;3088;;[0.06997667241170047, 0.8795512995352035]
(108, 1);9;278;0;stop;1.0;True;False;3272;;[0.03962726579966577, 0.9451961210171429]
(108, 2);0;455;0;stop;0.7;True;False;4866;;[0.02837669820305414, 0.9397071650854577]
(108, 2);1;156;0;stop;0.7;True;False;1894;;[0.3168313042832068, 0.6107083413987922]
(108, 2);2;264;0;stop;0.3;False;True;2338;;[0.9724810592792339, 0.001538229405809396]
(108, 2);3;180;0;stop;0.3;False;True;1157;;[0.6309763177213679, 0.02109067268905746]
(108, 2);4;110;0;stop;0.7;True;False;3526;;[0.03488216374725385, 0.9066787369166652]
(108, 2);5;236;0;stop;0.7;True;False;2535;;[0.09743145940050577, 0.8820724758490645]
(108, 2);6;332;0;stop;0.7;True;False;1728;;[0.31029670214983535, 0.5036612922983345]
(108, 2);7;266;0;stop;0.7;True;False;2184;;[0.04664979054689329, 0.9517415346651164]
(108, 2);8;404;0;stop;0.3;False;True;222;;[0.42905082127776234, 0.022190433094876005]
(108, 2);9;222;0;stop;0.7;True;False;4690;;[0.12196521431666978, 0.8466064023002644]
(108, 3);0;338;0;stop;1.0;True;False;3528;;[0.03829819673338315, 0.9573343758148479]
(108, 3);1;299;0;stop;1.0;True;False;6484;;[0.15758540119720854, 0.8002846775712222]
(108, 3);2;360;0;stop;1.0;True;False;2247;;[0.07485426417264454, 0.8838551226254595]
(108, 3);3;273;0;stop;1.0;True;False;5950;;[0.14136761640186113, 0.6385348567697939]
(108, 3);4;348;0;stop;1.0;True;False;7915;;[0.04155265909701428, 0.9457341513357213]
(108, 3);5;369;0;stop;1.0;True;False;2651;;[0.25098900307526817, 0.5745195496679818]
(108, 3);6;385;0;stop;1.0;True;False;1793;;[0.0975946668225821, 0.43738889948122806]
(108, 3);7;329;0;stop;1.0;True;False;6502;;[0.030576805667084088, 0.9219507827025065]
(108, 3);8;369;0;stop;1.0;True;False;3805;;[0.07284909164188413, 0.72434304083739]
(108, 3);9;276;0;stop;1.0;True;False;7049;;[0.01224048285608004, 0.9800084824563671]
(109, 0);0;585;2;stop;0.8;True;False;2394;;[0.009704596130614295, 0.9898954901799132]
(109, 0);1;307;2;stop;0.8;True;False;2462;;[0.011864804939832272, 0.9877717355785177]
(109, 0);2;54;2;stop;0.8;True;False;3960;;[0.011327626526084407, 0.9883083399399558]
(109, 0);3;341;2;stop;0.2;False;True;1805;;[0.4840949958115917, 0.2233731429385881]
(109, 0);4;68;2;stop;0.8;True;False;1775;;[0.018514848747993418, 0.979775204822685]
(109, 0);5;32;2;stop;0.8;True;False;1615;;[0.007458070973578405, 0.9921971264621524]
(109, 0);6;253;2;stop;0.8;True;False;2632;;[0.10721089927967843, 0.8565588456247923]
(109, 0);7;584;2;stop;0.8;True;False;3119;;[0.02032392498394516, 0.9792616568573842]
(109, 0);8;356;2;stop;0.8;True;False;3133;;[0.038071871419789, 0.9080965284521718]
(109, 0);9;658;2;stop;0.2;False;True;5015;;[0.3326825238486534, 0.07983344761117415]
(109, 1);0;562;2;stop;0.8;True;False;2313;;[0.030109754677601224, 0.9664205852018917]
(109, 1);1;130;2;stop;0.8;True;False;2503;;[0.012050872654470862, 0.987707884095429]
(109, 1);2;355;2;stop;0.8;True;False;3545;;[0.008843756437591247, 0.9907494234382115]
(109, 1);3;639;2;stop;0.8;True;False;4352;;[0.00793101211113688, 0.9911895916730533]
(109, 1);4;419;2;stop;0.2;False;True;4924;;[0.5217750538068495, 0.36855144691732095]
(109, 1);5;31;2;stop;0.8;True;False;2479;;[0.22366616477026852, 0.7108095804189556]
(109, 1);6;186;2;stop;0.8;True;False;3590;;[0.1301419196931602, 0.7489151286044177]
(109, 1);7;353;2;stop;0.8;True;False;2268;;[0.008314293089486762, 0.9915073176917382]
(109, 1);8;321;2;stop;0.2;False;True;3059;;[0.8485939191113636, 0.08129802616737422]
(109, 1);9;31;2;stop;0.8;True;False;1732;;[0.1220665377476367, 0.8742061851651909]
(109, 3);0;395;2;stop;0.3;False;True;2948;;[0.487896976298258, 0.039892891041340146]
(109, 3);1;328;2;stop;0.7;True;False;2497;;[0.004818574793997823, 0.9928732067918631]
(109, 3);2;198;2;stop;0.3;False;True;3543;;[0.8333240271029183, 0.10930832128907565]
(109, 3);3;428;2;stop;0.7;True;False;1957;;[0.01589420973652855, 0.9833401101681732]
(109, 3);4;269;2;stop;0.7;True;False;2997;;[0.02024189021120536, 0.9601881582828093]
(109, 3);5;390;2;stop;0.3;False;True;4202;;[0.3818750786250976, 0.0871433508264954]
(109, 3);6;31;2;stop;0.7;True;False;2006;;[0.19174833686598092, 0.807290651809846]
(109, 3);7;32;2;stop;0.7;True;False;2512;;[0.020934273589133415, 0.9776362686745385]
(109, 3);8;364;2;stop;0.7;True;False;3113;;[0.0580677875883191, 0.9226372787240774]
(109, 3);9;566;2;stop;0.7;True;False;6102;;[0.0249294910607396, 0.9209690632889181]
(110, 0);0;629;2;stop;0.9;True;False;2533;;[0.04238221434199913, 0.9204418609833209]
(110, 0);1;147;2;stop;0.1;False;True;2174;;[0.37493861008585805, 0.06540956466869777]
(110, 0);2;613;2;stop;0.9;True;False;2894;;[0.06446885143449908, 0.8360447488268392]
(110, 0);3;665;2;stop;0.9;True;False;3653;;[0.006502930004154396, 0.9803187340975389]
(110, 0);4;627;2;stop;0.9;True;False;2737;;[0.0687402003480667, 0.7990784382625851]
(110, 0);5;654;2;stop;0.9;True;False;1686;;[0.1599544118503718, 0.4701321889778379]
(110, 0);6;536;2;stop;0.9;True;False;3095;;[0.04037259665082968, 0.9260827952223013]
